"cod_proposta","cod_cliente","data_nascimento","endereco","cod_colaborador","valor_financiamento","status_proposta"
306,813,"1954-11-01","Via Miguel Pereira, 56 Boa Vista 90441-069 Alves do Norte / RS",18,102755.99,Enviada
306,813,"1954-11-01","Via Miguel Pereira, 56 Boa Vista 90441-069 Alves do Norte / RS",18,102755.99,Enviada
306,813,"1954-11-01","Via Miguel Pereira, 56 Boa Vista 90441-069 Alves do Norte / RS",18,102755.99,Enviada
353,750,"1958-08-10","Vila de da Cunha, 34 Anchieta 28167329 Silva da Praia / PA",18,197148.23,Enviada
353,750,"1958-08-10","Vila de da Cunha, 34 Anchieta 28167329 Silva da Praia / PA",18,197148.23,Enviada
353,750,"1958-08-10","Vila de da Cunha, 34 Anchieta 28167329 Silva da Praia / PA",18,197148.23,Enviada
359,903,"1951-07-14","Trevo Novaes, 83 Vila Independencia 3ª Seção 63084022 da Conceição / PA",18,167978.56,Enviada
359,903,"1951-07-14","Trevo Novaes, 83 Vila Independencia 3ª Seção 63084022 da Conceição / PA",18,167978.56,Enviada
359,903,"1951-07-14","Trevo Novaes, 83 Vila Independencia 3ª Seção 63084022 da Conceição / PA",18,167978.56,Enviada
505,853,"1999-04-22","Feira de Vieira, 1 Planalto 31794137 Rodrigues / RO",18,228888.78,Enviada
505,853,"1999-04-22","Feira de Vieira, 1 Planalto 31794137 Rodrigues / RO",18,228888.78,Enviada
505,853,"1999-04-22","Feira de Vieira, 1 Planalto 31794137 Rodrigues / RO",18,228888.78,Enviada
1466,105,"2000-07-14","Chácara Vinicius Moura, 35 Nova Cintra 32979693 Moreira / BA",18,194336.22,Enviada
1466,105,"2000-07-14","Chácara Vinicius Moura, 35 Nova Cintra 32979693 Moreira / BA",18,194336.22,Enviada
1466,105,"2000-07-14","Chácara Vinicius Moura, 35 Nova Cintra 32979693 Moreira / BA",18,194336.22,Enviada
1914,523,"1951-01-05","Sítio de Moraes, 68 Nova Granada 53754-205 da Mata de Alves / RO",18,225277.05,Enviada
1914,523,"1951-01-05","Sítio de Moraes, 68 Nova Granada 53754-205 da Mata de Alves / RO",18,225277.05,Enviada
1914,523,"1951-01-05","Sítio de Moraes, 68 Nova Granada 53754-205 da Mata de Alves / RO",18,225277.05,Enviada
1920,516,"1976-10-26","Estrada Silveira, 31 Conjunto Santa Maria 19867-202 Pereira / ES",18,63393.69,Enviada
1920,516,"1976-10-26","Estrada Silveira, 31 Conjunto Santa Maria 19867-202 Pereira / ES",18,63393.69,Enviada
1920,516,"1976-10-26","Estrada Silveira, 31 Conjunto Santa Maria 19867-202 Pereira / ES",18,63393.69,Enviada
88,194,"2001-11-15","Aeroporto de Moraes, 89 Lorena 04389826 Rodrigues de da Paz / ES",19,134983.88,Enviada
88,194,"2001-11-15","Aeroporto de Moraes, 89 Lorena 04389826 Rodrigues de da Paz / ES",19,134983.88,Enviada
88,194,"2001-11-15","Aeroporto de Moraes, 89 Lorena 04389826 Rodrigues de da Paz / ES",19,134983.88,Enviada
413,715,"1973-09-07","Parque de Duarte, 58 Vila Esplanada 21284-209 Dias / AP",19,33305.88,Enviada
413,715,"1973-09-07","Parque de Duarte, 58 Vila Esplanada 21284-209 Dias / AP",19,33305.88,Enviada
413,715,"1973-09-07","Parque de Duarte, 58 Vila Esplanada 21284-209 Dias / AP",19,33305.88,Enviada
535,367,"2003-09-13","Condomínio Cavalcanti, 18 Vila São Gabriel Jacui 74955699 da Conceição Verde / PE",19,183308.52,Enviada
535,367,"2003-09-13","Condomínio Cavalcanti, 18 Vila São Gabriel Jacui 74955699 da Conceição Verde / PE",19,183308.52,Enviada
535,367,"2003-09-13","Condomínio Cavalcanti, 18 Vila São Gabriel Jacui 74955699 da Conceição Verde / PE",19,183308.52,Enviada
552,804,"1975-11-06",Passarela da Rocha Cruzeiro 90361423 Barros / MS,19,132399.38,Enviada
552,804,"1975-11-06",Passarela da Rocha Cruzeiro 90361423 Barros / MS,19,132399.38,Enviada
552,804,"1975-11-06",Passarela da Rocha Cruzeiro 90361423 Barros / MS,19,132399.38,Enviada
685,845,"1943-12-12","Travessa Eloah Moura, 97 Alta Tensão 2ª Seção 77898054 Moreira / PE",19,91935.02,Enviada
685,845,"1943-12-12","Travessa Eloah Moura, 97 Alta Tensão 2ª Seção 77898054 Moreira / PE",19,91935.02,Enviada
685,845,"1943-12-12","Travessa Eloah Moura, 97 Alta Tensão 2ª Seção 77898054 Moreira / PE",19,91935.02,Enviada
1126,213,"1991-08-01","Rodovia Otávio Caldeira, 348 Primeiro De Maio 60349419 da Cruz de Freitas / AP",19,103873.9,Enviada
1126,213,"1991-08-01","Rodovia Otávio Caldeira, 348 Primeiro De Maio 60349419 da Cruz de Freitas / AP",19,103873.9,Enviada
1126,213,"1991-08-01","Rodovia Otávio Caldeira, 348 Primeiro De Maio 60349419 da Cruz de Freitas / AP",19,103873.9,Enviada
1113,70,"1988-11-08","Esplanada Rezende, 82 Vila Minaslandia 86011416 Fernandes / SC",20,104460.86,Enviada
1113,70,"1988-11-08","Esplanada Rezende, 82 Vila Minaslandia 86011416 Fernandes / SC",20,104460.86,Enviada
1113,70,"1988-11-08","Esplanada Rezende, 82 Vila Minaslandia 86011416 Fernandes / SC",20,104460.86,Enviada
180,641,"2001-12-25",Favela Lorenzo Rodrigues Bom Jesus 99335361 da Costa de Jesus / TO,21,233950.19,Enviada
180,641,"2001-12-25",Favela Lorenzo Rodrigues Bom Jesus 99335361 da Costa de Jesus / TO,21,233950.19,Enviada
180,641,"2001-12-25",Favela Lorenzo Rodrigues Bom Jesus 99335361 da Costa de Jesus / TO,21,233950.19,Enviada
1515,845,"1943-12-12","Travessa Eloah Moura, 97 Alta Tensão 2ª Seção 77898054 Moreira / PE",21,67405.3,Enviada
1515,845,"1943-12-12","Travessa Eloah Moura, 97 Alta Tensão 2ª Seção 77898054 Moreira / PE",21,67405.3,Enviada
1515,845,"1943-12-12","Travessa Eloah Moura, 97 Alta Tensão 2ª Seção 77898054 Moreira / PE",21,67405.3,Enviada
289,175,"1956-08-11",Largo de Nascimento Santa Isabel 98609-522 da Cruz Verde / CE,22,67230.7,Enviada
289,175,"1956-08-11",Largo de Nascimento Santa Isabel 98609-522 da Cruz Verde / CE,22,67230.7,Enviada
289,175,"1956-08-11",Largo de Nascimento Santa Isabel 98609-522 da Cruz Verde / CE,22,67230.7,Enviada
467,522,"1990-05-05","Avenida Mariana Rezende, 42 Fernão Dias 25175-265 Ramos / DF",22,222421.4,Enviada
467,522,"1990-05-05","Avenida Mariana Rezende, 42 Fernão Dias 25175-265 Ramos / DF",22,222421.4,Enviada
467,522,"1990-05-05","Avenida Mariana Rezende, 42 Fernão Dias 25175-265 Ramos / DF",22,222421.4,Enviada
1235,359,"1958-08-10","Rua Gabrielly Teixeira, 5 Vila Mantiqueira 57819735 Peixoto / SC",22,225117.55,Enviada
1235,359,"1958-08-10","Rua Gabrielly Teixeira, 5 Vila Mantiqueira 57819735 Peixoto / SC",22,225117.55,Enviada
1235,359,"1958-08-10","Rua Gabrielly Teixeira, 5 Vila Mantiqueira 57819735 Peixoto / SC",22,225117.55,Enviada
1555,562,"1959-03-18","Distrito de Cavalcanti, 14 Horto Florestal 55285195 Moraes / ES",22,211913.34,Enviada
1555,562,"1959-03-18","Distrito de Cavalcanti, 14 Horto Florestal 55285195 Moraes / ES",22,211913.34,Enviada
1555,562,"1959-03-18","Distrito de Cavalcanti, 14 Horto Florestal 55285195 Moraes / ES",22,211913.34,Enviada
1726,56,"1992-09-08","Loteamento Campos, 6 Dona Clara 75778-811 Pires das Flores / SP",22,77127.49,Enviada
1726,56,"1992-09-08","Loteamento Campos, 6 Dona Clara 75778-811 Pires das Flores / SP",22,77127.49,Enviada
1726,56,"1992-09-08","Loteamento Campos, 6 Dona Clara 75778-811 Pires das Flores / SP",22,77127.49,Enviada
375,426,"1975-04-27",Lagoa Calebe Fogaça Taquaril 68451073 Pires da Prata / MS,23,4480.41,Enviada
375,426,"1975-04-27",Lagoa Calebe Fogaça Taquaril 68451073 Pires da Prata / MS,23,4480.41,Enviada
375,426,"1975-04-27",Lagoa Calebe Fogaça Taquaril 68451073 Pires da Prata / MS,23,4480.41,Enviada
540,132,"1945-10-12","Distrito de Silva, 709 Granja De Freitas 49834-233 Farias de Farias / SP",23,194033.52,Enviada
540,132,"1945-10-12","Distrito de Silva, 709 Granja De Freitas 49834-233 Farias de Farias / SP",23,194033.52,Enviada
540,132,"1945-10-12","Distrito de Silva, 709 Granja De Freitas 49834-233 Farias de Farias / SP",23,194033.52,Enviada
1227,58,"2005-01-18","Recanto de Souza, 56 Vila Jardim Leblon 30799-297 Martins das Pedras / RJ",23,188223.7,Enviada
1227,58,"2005-01-18","Recanto de Souza, 56 Vila Jardim Leblon 30799-297 Martins das Pedras / RJ",23,188223.7,Enviada
1227,58,"2005-01-18","Recanto de Souza, 56 Vila Jardim Leblon 30799-297 Martins das Pedras / RJ",23,188223.7,Enviada
1337,647,"1964-01-12","Recanto de da Conceição, 7 Senhor Dos Passos 18905997 da Costa de Nogueira / PB",23,161191.34,Enviada
1337,647,"1964-01-12","Recanto de da Conceição, 7 Senhor Dos Passos 18905997 da Costa de Nogueira / PB",23,161191.34,Enviada
1337,647,"1964-01-12","Recanto de da Conceição, 7 Senhor Dos Passos 18905997 da Costa de Nogueira / PB",23,161191.34,Enviada
448,789,"1996-07-20",Esplanada de Sales Apolonia 85934554 Aragão de Nascimento / AM,24,50022.95,Enviada
448,789,"1996-07-20",Esplanada de Sales Apolonia 85934554 Aragão de Nascimento / AM,24,50022.95,Enviada
448,789,"1996-07-20",Esplanada de Sales Apolonia 85934554 Aragão de Nascimento / AM,24,50022.95,Enviada
1327,493,"1992-05-08",Parque Moura Parque São José 91515-389 Nascimento / MG,24,148560.12,Enviada
1327,493,"1992-05-08",Parque Moura Parque São José 91515-389 Nascimento / MG,24,148560.12,Enviada
1327,493,"1992-05-08",Parque Moura Parque São José 91515-389 Nascimento / MG,24,148560.12,Enviada
1409,95,"2003-07-09","Trecho de Duarte, 8 Virgínia 56451275 Campos / SP",24,44757.84,Enviada
1409,95,"2003-07-09","Trecho de Duarte, 8 Virgínia 56451275 Campos / SP",24,44757.84,Enviada
1409,95,"2003-07-09","Trecho de Duarte, 8 Virgínia 56451275 Campos / SP",24,44757.84,Enviada
1579,243,"1996-07-19",Trevo Nascimento Jardinópolis 99876-792 Ribeiro / AL,24,67777.71,Enviada
1579,243,"1996-07-19",Trevo Nascimento Jardinópolis 99876-792 Ribeiro / AL,24,67777.71,Enviada
1579,243,"1996-07-19",Trevo Nascimento Jardinópolis 99876-792 Ribeiro / AL,24,67777.71,Enviada
165,651,"1990-02-08","Condomínio Maria Julia Santos, 808 Jardinópolis 75099253 Peixoto de Minas / CE",25,232132.95,Enviada
165,651,"1990-02-08","Condomínio Maria Julia Santos, 808 Jardinópolis 75099253 Peixoto de Minas / CE",25,232132.95,Enviada
165,651,"1990-02-08","Condomínio Maria Julia Santos, 808 Jardinópolis 75099253 Peixoto de Minas / CE",25,232132.95,Enviada
1608,984,"1946-11-01","Vale Lorena Teixeira, 80 Cidade Jardim Taquaril 43753518 Cardoso do Galho / RR",25,177600.69,Enviada
1608,984,"1946-11-01","Vale Lorena Teixeira, 80 Cidade Jardim Taquaril 43753518 Cardoso do Galho / RR",25,177600.69,Enviada
1608,984,"1946-11-01","Vale Lorena Teixeira, 80 Cidade Jardim Taquaril 43753518 Cardoso do Galho / RR",25,177600.69,Enviada
1766,827,"1958-09-22","Setor das Neves, 72 Santa Branca 71259-487 Novaes / ES",25,216152.23,Enviada
1766,827,"1958-09-22","Setor das Neves, 72 Santa Branca 71259-487 Novaes / ES",25,216152.23,Enviada
1766,827,"1958-09-22","Setor das Neves, 72 Santa Branca 71259-487 Novaes / ES",25,216152.23,Enviada
1238,626,"1988-08-17",Alameda Ryan Jesus Vila Santa Rosa 97040-741 da Rocha / RS,26,192191.31,Enviada
1238,626,"1988-08-17",Alameda Ryan Jesus Vila Santa Rosa 97040-741 da Rocha / RS,26,192191.31,Enviada
1238,626,"1988-08-17",Alameda Ryan Jesus Vila Santa Rosa 97040-741 da Rocha / RS,26,192191.31,Enviada
1518,504,"1953-12-23","Chácara de Caldeira, 6 Lajedo 03973-995 Pires Verde / MG",26,164079.95,Enviada
1518,504,"1953-12-23","Chácara de Caldeira, 6 Lajedo 03973-995 Pires Verde / MG",26,164079.95,Enviada
1518,504,"1953-12-23","Chácara de Caldeira, 6 Lajedo 03973-995 Pires Verde / MG",26,164079.95,Enviada
1718,379,"1974-03-12","Lago de Barros, 894 Marieta 1ª Seção 77018201 Santos / DF",26,207719.19,Enviada
1718,379,"1974-03-12","Lago de Barros, 894 Marieta 1ª Seção 77018201 Santos / DF",26,207719.19,Enviada
1718,379,"1974-03-12","Lago de Barros, 894 Marieta 1ª Seção 77018201 Santos / DF",26,207719.19,Enviada
1739,317,"1999-09-30","Condomínio Araújo, 62 São Jorge 1ª Seção 67770-816 Teixeira / MS",26,29962.47,Enviada
1739,317,"1999-09-30","Condomínio Araújo, 62 São Jorge 1ª Seção 67770-816 Teixeira / MS",26,29962.47,Enviada
1739,317,"1999-09-30","Condomínio Araújo, 62 São Jorge 1ª Seção 67770-816 Teixeira / MS",26,29962.47,Enviada
109,902,"1946-05-20","Largo de Silva, 1 Vila Da Amizade 11206-205 Pires / AM",27,208071.45,Enviada
109,902,"1946-05-20","Largo de Silva, 1 Vila Da Amizade 11206-205 Pires / AM",27,208071.45,Enviada
109,902,"1946-05-20","Largo de Silva, 1 Vila Da Amizade 11206-205 Pires / AM",27,208071.45,Enviada
567,93,"1980-06-03","Núcleo de Barbosa, 483 Santo André 73918-122 Araújo Alegre / AM",27,211234.22,Enviada
567,93,"1980-06-03","Núcleo de Barbosa, 483 Santo André 73918-122 Araújo Alegre / AM",27,211234.22,Enviada
567,93,"1980-06-03","Núcleo de Barbosa, 483 Santo André 73918-122 Araújo Alegre / AM",27,211234.22,Enviada
598,430,"1957-10-15","Rodovia de Alves, 200 Minaslandia 51402-995 da Cruz de Minas / MG",27,44022.51,Enviada
598,430,"1957-10-15","Rodovia de Alves, 200 Minaslandia 51402-995 da Cruz de Minas / MG",27,44022.51,Enviada
598,430,"1957-10-15","Rodovia de Alves, 200 Minaslandia 51402-995 da Cruz de Minas / MG",27,44022.51,Enviada
660,897,"1952-04-14","Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",27,64823.8,Enviada
660,897,"1952-04-14","Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",27,64823.8,Enviada
660,897,"1952-04-14","Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",27,64823.8,Enviada
730,897,"1952-04-14","Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",27,129792.02,Enviada
730,897,"1952-04-14","Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",27,129792.02,Enviada
730,897,"1952-04-14","Praça de Mendes, 4 Goiania 40515-711 Moreira de Ribeiro / AM",27,129792.02,Enviada
1214,371,"1949-01-07","Trecho de Barbosa, 78 Jardim Leblon 96711910 Porto / ES",27,149447.05,Enviada
1214,371,"1949-01-07","Trecho de Barbosa, 78 Jardim Leblon 96711910 Porto / ES",27,149447.05,Enviada
1214,371,"1949-01-07","Trecho de Barbosa, 78 Jardim Leblon 96711910 Porto / ES",27,149447.05,Enviada
1370,808,"1946-06-09",Chácara da Mota Vila Mangueiras 58786767 Moreira da Mata / DF,27,193379.48,Enviada
1370,808,"1946-06-09",Chácara da Mota Vila Mangueiras 58786767 Moreira da Mata / DF,27,193379.48,Enviada
1370,808,"1946-06-09",Chácara da Mota Vila Mangueiras 58786767 Moreira da Mata / DF,27,193379.48,Enviada
1457,770,"2006-06-06","Favela Azevedo, 11 Conjunto Taquaril 40563793 Viana / SE",27,21365.48,Enviada
1457,770,"2006-06-06","Favela Azevedo, 11 Conjunto Taquaril 40563793 Viana / SE",27,21365.48,Enviada
1457,770,"2006-06-06","Favela Azevedo, 11 Conjunto Taquaril 40563793 Viana / SE",27,21365.48,Enviada
1477,624,"1962-08-07","Núcleo Pires, 93 Nossa Senhora Do Rosário 62644406 Caldeira / MG",27,15435.03,Enviada
1477,624,"1962-08-07","Núcleo Pires, 93 Nossa Senhora Do Rosário 62644406 Caldeira / MG",27,15435.03,Enviada
1477,624,"1962-08-07","Núcleo Pires, 93 Nossa Senhora Do Rosário 62644406 Caldeira / MG",27,15435.03,Enviada
1489,584,"1946-08-04","Passarela Nina Nunes, 578 Jardim Atlântico 09085-697 Costa / GO",27,26491.41,Enviada
1489,584,"1946-08-04","Passarela Nina Nunes, 578 Jardim Atlântico 09085-697 Costa / GO",27,26491.41,Enviada
1489,584,"1946-08-04","Passarela Nina Nunes, 578 Jardim Atlântico 09085-697 Costa / GO",27,26491.41,Enviada
1547,638,"1979-01-21","Via Santos, 76 Mantiqueira 45911-781 Campos do Galho / RS",27,61835.32,Enviada
1547,638,"1979-01-21","Via Santos, 76 Mantiqueira 45911-781 Campos do Galho / RS",27,61835.32,Enviada
1547,638,"1979-01-21","Via Santos, 76 Mantiqueira 45911-781 Campos do Galho / RS",27,61835.32,Enviada
1820,358,"1974-03-28","Praça Gonçalves, 8 Lindéia 81429425 Porto / PB",27,25728.28,Enviada
1820,358,"1974-03-28","Praça Gonçalves, 8 Lindéia 81429425 Porto / PB",27,25728.28,Enviada
1820,358,"1974-03-28","Praça Gonçalves, 8 Lindéia 81429425 Porto / PB",27,25728.28,Enviada
1889,436,"1972-04-01","Conjunto Pedro Miguel das Neves, 44 Boa Esperança 05815884 Pereira / RJ",27,113859.74,Enviada
1889,436,"1972-04-01","Conjunto Pedro Miguel das Neves, 44 Boa Esperança 05815884 Pereira / RJ",27,113859.74,Enviada
1889,436,"1972-04-01","Conjunto Pedro Miguel das Neves, 44 Boa Esperança 05815884 Pereira / RJ",27,113859.74,Enviada
1975,643,"1961-04-26",Ladeira de Ferreira Nova Pampulha 71101341 Azevedo do Oeste / AP,27,180144.45,Enviada
1975,643,"1961-04-26",Ladeira de Ferreira Nova Pampulha 71101341 Azevedo do Oeste / AP,27,180144.45,Enviada
1975,643,"1961-04-26",Ladeira de Ferreira Nova Pampulha 71101341 Azevedo do Oeste / AP,27,180144.45,Enviada
432,384,"1968-02-19","Ladeira Nina da Cunha, 44 Mangabeiras 98491-703 da Costa de da Cruz / MS",28,149598.05,Enviada
432,384,"1968-02-19","Ladeira Nina da Cunha, 44 Mangabeiras 98491-703 da Costa de da Cruz / MS",28,149598.05,Enviada
432,384,"1968-02-19","Ladeira Nina da Cunha, 44 Mangabeiras 98491-703 da Costa de da Cruz / MS",28,149598.05,Enviada
513,82,"1955-03-09","Esplanada da Cruz, 23 Vila Nova Cachoeirinha 3ª Seção 10616-772 Caldeira / AM",28,219782.2,Enviada
513,82,"1955-03-09","Esplanada da Cruz, 23 Vila Nova Cachoeirinha 3ª Seção 10616-772 Caldeira / AM",28,219782.2,Enviada
513,82,"1955-03-09","Esplanada da Cruz, 23 Vila Nova Cachoeirinha 3ª Seção 10616-772 Caldeira / AM",28,219782.2,Enviada
580,35,"1965-06-24","Trecho Gomes, 615 Concórdia 78034-295 Nascimento do Norte / MA",29,229462.98,Enviada
580,35,"1965-06-24","Trecho Gomes, 615 Concórdia 78034-295 Nascimento do Norte / MA",29,229462.98,Enviada
580,35,"1965-06-24","Trecho Gomes, 615 Concórdia 78034-295 Nascimento do Norte / MA",29,229462.98,Enviada
605,20,"1977-10-30","Chácara Kaique Souza, 43 Granja De Freitas 48647-530 Vieira de Minas / AC",29,120311.64,Enviada
605,20,"1977-10-30","Chácara Kaique Souza, 43 Granja De Freitas 48647-530 Vieira de Minas / AC",29,120311.64,Enviada
605,20,"1977-10-30","Chácara Kaique Souza, 43 Granja De Freitas 48647-530 Vieira de Minas / AC",29,120311.64,Enviada
895,674,"1995-10-11","Avenida da Rosa, 654 João Paulo Ii 20295449 Nunes / AP",29,140271.31,Enviada
895,674,"1995-10-11","Avenida da Rosa, 654 João Paulo Ii 20295449 Nunes / AP",29,140271.31,Enviada
895,674,"1995-10-11","Avenida da Rosa, 654 João Paulo Ii 20295449 Nunes / AP",29,140271.31,Enviada
922,327,"1951-02-26",Pátio Maria Clara Cavalcanti Beira Linha 75846700 Duarte / MS,29,223323.45,Enviada
922,327,"1951-02-26",Pátio Maria Clara Cavalcanti Beira Linha 75846700 Duarte / MS,29,223323.45,Enviada
922,327,"1951-02-26",Pátio Maria Clara Cavalcanti Beira Linha 75846700 Duarte / MS,29,223323.45,Enviada
935,593,"1943-04-04","Morro Rezende, 72 Conjunto Capitão Eduardo 10739-282 das Neves / MT",30,233975.8,Enviada
935,593,"1943-04-04","Morro Rezende, 72 Conjunto Capitão Eduardo 10739-282 das Neves / MT",30,233975.8,Enviada
935,593,"1943-04-04","Morro Rezende, 72 Conjunto Capitão Eduardo 10739-282 das Neves / MT",30,233975.8,Enviada
1411,107,"1984-01-03",Trevo de Novaes Vila Do Pombal 54247-469 Rezende / SE,30,118591.27,Enviada
1411,107,"1984-01-03",Trevo de Novaes Vila Do Pombal 54247-469 Rezende / SE,30,118591.27,Enviada
1411,107,"1984-01-03",Trevo de Novaes Vila Do Pombal 54247-469 Rezende / SE,30,118591.27,Enviada
1679,845,"1943-12-12","Travessa Eloah Moura, 97 Alta Tensão 2ª Seção 77898054 Moreira / PE",30,20258.27,Enviada
1679,845,"1943-12-12","Travessa Eloah Moura, 97 Alta Tensão 2ª Seção 77898054 Moreira / PE",30,20258.27,Enviada
1679,845,"1943-12-12","Travessa Eloah Moura, 97 Alta Tensão 2ª Seção 77898054 Moreira / PE",30,20258.27,Enviada
1859,506,"1993-12-08","Favela de Santos, 53 Pindura Saia 49020-791 Nogueira da Serra / ES",30,179501.94,Enviada
1859,506,"1993-12-08","Favela de Santos, 53 Pindura Saia 49020-791 Nogueira da Serra / ES",30,179501.94,Enviada
1859,506,"1993-12-08","Favela de Santos, 53 Pindura Saia 49020-791 Nogueira da Serra / ES",30,179501.94,Enviada
428,737,"1980-04-02","Condomínio Bruna da Mota, 628 Das Industrias I 27208-640 Nascimento Alegre / TO",31,167087.88,Enviada
428,737,"1980-04-02","Condomínio Bruna da Mota, 628 Das Industrias I 27208-640 Nascimento Alegre / TO",31,167087.88,Enviada
428,737,"1980-04-02","Condomínio Bruna da Mota, 628 Das Industrias I 27208-640 Nascimento Alegre / TO",31,167087.88,Enviada
442,255,"1946-10-07","Estação Alexia Lopes, 5 Vila Da Amizade 51850-984 Rezende de Castro / PB",31,71192.8,Enviada
442,255,"1946-10-07","Estação Alexia Lopes, 5 Vila Da Amizade 51850-984 Rezende de Castro / PB",31,71192.8,Enviada
442,255,"1946-10-07","Estação Alexia Lopes, 5 Vila Da Amizade 51850-984 Rezende de Castro / PB",31,71192.8,Enviada
1132,819,"1970-09-14","Jardim Kevin Nogueira, 529 Capitão Eduardo 02187736 da Luz / RS",31,124271.71,Enviada
1132,819,"1970-09-14","Jardim Kevin Nogueira, 529 Capitão Eduardo 02187736 da Luz / RS",31,124271.71,Enviada
1132,819,"1970-09-14","Jardim Kevin Nogueira, 529 Capitão Eduardo 02187736 da Luz / RS",31,124271.71,Enviada
1404,424,"1950-02-17","Via Yago da Rocha, 460 Conjunto São Francisco De Assis 52195152 Gonçalves do Galho / RR",31,90672.57,Enviada
1404,424,"1950-02-17","Via Yago da Rocha, 460 Conjunto São Francisco De Assis 52195152 Gonçalves do Galho / RR",31,90672.57,Enviada
